review_id,product_id,author,title,rating,content,timestamp,is_verified,profile_id,product_attributes,review_length,product_name,review_length_words,normalized_rating
R0004632,B0DYB6KMJH,Atbosxo,Not impressed,4.0,Love the design and portability. Very easy to set up and connect.,2023-10-05,1,PROF29178,Color: White,65,Sony SRS-XB100,12,0.75
R0004633,B0DYB6KMJH,Leljdrr,Worth it,5.0,"Sound is crystal clear and the bass is excellent. Battery life is fantastic, lasts all day.",2024-04-10,1,PROF21011,Color: Red,91,Sony SRS-XB100,16,1.0
R0004634,B0DYB6KMJH,Yolpebj,Decent product,5.0,I use this every day and it never disappoints. Sound is crystal clear and the bass is excellent.,2024-06-16,0,PROF68953,Not Specified,96,Sony SRS-XB100,18,1.0
R0004635,B0DYB6KMJH,Bshhtas,Great buy,2.0,"Bluetooth connectivity drops constantly. Returned it immediately, very poor quality.",2022-01-05,1,PROF60543,Size: Standard,84,Sony SRS-XB100,10,0.25
R0004636,B0DYB6KMJH,Lqazlba,Great buy,5.0,"Amazing sound quality, really impressed! Sound is crystal clear and the bass is excellent.",2023-06-05,1,PROF28997,Color: White,90,Sony SRS-XB100,14,1.0
R0004637,B0DYB6KMJH,Qqnaunv,Decent product,4.0,Very easy to set up and connect. The Bluetooth range is impressive.,2023-06-22,1,PROF60777,Not Specified,67,Sony SRS-XB100,12,0.75
R0004638,B0DYB6KMJH,Bhszpzb,Worth it,5.0,"Very easy to set up and connect. Battery life is fantastic, lasts all day.",2022-03-26,1,PROF25706,Not Specified,74,Sony SRS-XB100,14,1.0
R0004639,B0DYB6KMJH,Qvrolnd,Not impressed,5.0,I use this every day and it never disappoints. Sound is crystal clear and the bass is excellent.,2023-11-07,1,PROF66358,Not Specified,96,Sony SRS-XB100,18,1.0
R0004640,B0DYB6KMJH,Profovr,Not impressed,5.0,I use this every day and it never disappoints. Excellent build quality for the price.,2023-08-27,0,PROF78380,Color: Black,85,Sony SRS-XB100,15,1.0
R0004641,B0DYB6KMJH,Hnctalf,Not impressed,5.0,Waterproof feature is a big plus. I use this every day and it never disappoints.,2024-05-08,1,PROF30022,Color: Red,80,Sony SRS-XB100,15,1.0
R0004642,B0DYB6KMJH,Ekngbyt,Great buy,4.0,Excellent build quality for the price. I use this every day and it never disappoints.,2022-11-12,1,PROF27484,Not Specified,85,Sony SRS-XB100,15,0.75
R0004643,B0DYB6KMJH,Oysmqpx,Worth it,5.0,"Amazing sound quality, really impressed! Sound is crystal clear and the bass is excellent.",2023-02-23,1,PROF21678,Size: Standard,90,Sony SRS-XB100,14,1.0
R0004644,B0DYB6KMJH,Ptsgvhr,Decent product,2.0,Bluetooth connectivity drops constantly. Very disappointed with the build quality.,2022-03-25,1,PROF54912,Not Specified,82,Sony SRS-XB100,10,0.25
R0004645,B0DYB6KMJH,Rdffyib,Worth it,5.0,"Battery life is fantastic, lasts all day. Very easy to set up and connect.",2023-01-27,1,PROF19069,Color: Black,74,Sony SRS-XB100,14,1.0
R0004646,B0DYB6KMJH,Ujhzurd,Decent product,5.0,"Amazing sound quality, really impressed! Love the design and portability.",2022-07-12,1,PROF29967,Not Specified,73,Sony SRS-XB100,10,1.0
R0004647,B0DYB6KMJH,Wwdbams,Not impressed,5.0,The Bluetooth range is impressive. Love the design and portability.,2023-09-07,1,PROF28717,Not Specified,67,Sony SRS-XB100,10,1.0
R0004648,B0DYB6KMJH,Pmvbude,Not impressed,3.0,Does the job but nothing special.,2022-03-13,1,PROF86970,Size: Standard,33,Sony SRS-XB100,6,0.5
R0004649,B0DYB6KMJH,Cbjhwkq,Not impressed,5.0,"Sound is crystal clear and the bass is excellent. Great product, exactly what I needed.",2024-02-10,1,PROF32284,Color: Black,87,Sony SRS-XB100,15,1.0
R0004650,B0DYB6KMJH,Nxeuqof,Great buy,3.0,It is okay for the price.,2022-06-24,1,PROF26080,Color: Black,25,Sony SRS-XB100,6,0.5
R0004651,B0DYB6KMJH,Iqkvjgo,Not impressed,1.0,The button layout is confusing. Battery drains way too fast.,2022-10-07,1,PROF94832,Size: Standard,60,Sony SRS-XB100,10,0.0
R0004652,B0DYB6KMJH,Jktkynf,Not impressed,5.0,"Amazing sound quality, really impressed! Battery life is fantastic, lasts all day.",2024-02-14,1,PROF83228,Color: Red,82,Sony SRS-XB100,12,1.0
R0004653,B0DYB6KMJH,Zzvbsxk,Worth it,4.0,"Great product, exactly what I needed. The Bluetooth range is impressive.",2022-10-23,1,PROF41933,Color: Black,72,Sony SRS-XB100,11,0.75
R0004654,B0DYB6KMJH,Rmbshiw,Great buy,5.0,"Great product, exactly what I needed. Great product, exactly what I needed.",2022-07-29,1,PROF89571,Color: Red,75,Sony SRS-XB100,12,1.0
R0004655,B0DYB6KMJH,Tfmpkzi,Not impressed,4.0,"Great product, exactly what I needed. Amazing sound quality, really impressed!",2023-09-23,1,PROF16861,Not Specified,78,Sony SRS-XB100,11,0.75
R0004656,B0DYB6KMJH,Wptsilv,Great buy,3.0,Decent speaker but there are better options.,2022-10-25,1,PROF61353,Not Specified,44,Sony SRS-XB100,7,0.5
R0004657,B0DYB6KMJH,Ekjmaow,Decent product,5.0,"Amazing sound quality, really impressed! Amazing sound quality, really impressed!",2023-03-30,1,PROF48022,Color: Red,81,Sony SRS-XB100,10,1.0
R0004658,B0DYB6KMJH,Nodoegr,Worth it,4.0,"Great product, exactly what I needed. Love the design and portability.",2023-02-06,1,PROF42155,Not Specified,70,Sony SRS-XB100,11,0.75
R0004659,B0DYB6KMJH,Zjcmpoh,Great buy,3.0,Works as described.,2023-07-02,0,PROF61989,Color: Black,19,Sony SRS-XB100,3,0.5
R0004660,B0DYB6KMJH,Yqvjmkg,Not impressed,5.0,"Love the design and portability. Great product, exactly what I needed.",2023-06-11,1,PROF24785,Not Specified,70,Sony SRS-XB100,11,1.0
R0004661,B0DYB6KMJH,Ygwoube,Great buy,4.0,Excellent build quality for the price. Waterproof feature is a big plus.,2022-04-21,1,PROF25336,Color: Red,72,Sony SRS-XB100,12,0.75
R0004662,B0DYB6KMJH,Azznpmf,Worth it,5.0,Excellent build quality for the price. The Bluetooth range is impressive.,2023-10-19,1,PROF43694,Size: Standard,73,Sony SRS-XB100,11,1.0
R0004663,B0DYB6KMJH,Zqalfgs,Worth it,4.0,Excellent build quality for the price. Waterproof feature is a big plus.,2024-02-20,1,PROF82440,Size: Standard,72,Sony SRS-XB100,12,0.75
R0004664,B0DYB6KMJH,Firzmap,Great buy,5.0,Sound is crystal clear and the bass is excellent. Sound is crystal clear and the bass is excellent.,2022-11-21,0,PROF81252,Size: Standard,99,Sony SRS-XB100,18,1.0
R0004665,B0DYB6KMJH,Kkwvlky,Not impressed,5.0,The Bluetooth range is impressive. I use this every day and it never disappoints.,2023-04-22,1,PROF11302,Color: Black,81,Sony SRS-XB100,14,1.0
R0004666,B0DYB6KMJH,Npdxkld,Not impressed,5.0,"The Bluetooth range is impressive. Battery life is fantastic, lasts all day.",2023-06-05,1,PROF50643,Color: Red,76,Sony SRS-XB100,12,1.0
R0004667,B0DYB6KMJH,Vatowmj,Great buy,2.0,Bluetooth connectivity drops constantly. Battery drains way too fast.,2023-06-21,1,PROF94949,Size: Standard,69,Sony SRS-XB100,9,0.25
R0004668,B0DYB6KMJH,Oajfjxa,Worth it,5.0,"Amazing sound quality, really impressed! Battery life is fantastic, lasts all day.",2023-06-30,1,PROF49647,Color: Red,82,Sony SRS-XB100,12,1.0
R0004669,B0DYB6KMJH,Ouikhxb,Decent product,5.0,The Bluetooth range is impressive. Very easy to set up and connect.,2023-06-18,1,PROF61116,Color: White,67,Sony SRS-XB100,12,1.0
R0004670,B0DYB6KMJH,Tfumozz,Worth it,5.0,"Amazing sound quality, really impressed! Great product, exactly what I needed.",2022-12-30,1,PROF29587,Size: Standard,78,Sony SRS-XB100,11,1.0
R0004671,B0DYB6KMJH,Ptlgsiy,Great buy,4.0,"Battery life is fantastic, lasts all day. Excellent build quality for the price.",2024-01-29,1,PROF85150,Color: Black,80,Sony SRS-XB100,13,0.75
R0004672,B0DYB6KMJH,Ctsgevh,Decent product,5.0,Very easy to set up and connect. The Bluetooth range is impressive.,2023-05-24,1,PROF95088,Color: White,67,Sony SRS-XB100,12,1.0
R0004673,B0DYB6KMJH,Qeekpdt,Worth it,5.0,Sound is crystal clear and the bass is excellent. Very easy to set up and connect.,2024-01-26,0,PROF67047,Color: Black,82,Sony SRS-XB100,16,1.0
R0004674,B0DYB6KMJH,Jcbsfpb,Decent product,2.0,Very disappointed with the build quality. Battery drains way too fast.,2024-04-17,0,PROF94703,Not Specified,70,Sony SRS-XB100,11,0.25
R0004675,B0DYB6KMJH,Cgdhfze,Decent product,4.0,"Battery life is fantastic, lasts all day. Battery life is fantastic, lasts all day.",2022-11-29,1,PROF37389,Color: Red,83,Sony SRS-XB100,14,0.75
R0004676,B0DYB6KMJH,Gqkojdr,Decent product,5.0,Waterproof feature is a big plus. Love the design and portability.,2024-05-02,0,PROF44845,Not Specified,66,Sony SRS-XB100,11,1.0
R0004677,B0DYB6KMJH,Ojpipdz,Great buy,1.0,"Bluetooth connectivity drops constantly. Returned it immediately, very poor quality.",2023-04-28,1,PROF73689,Color: White,84,Sony SRS-XB100,10,0.0
R0004678,B0DYB6KMJH,Numkxbi,Not impressed,5.0,Waterproof feature is a big plus. The Bluetooth range is impressive.,2023-04-29,1,PROF47085,Color: White,68,Sony SRS-XB100,11,1.0
R0004679,B0DYB6KMJH,Honwjoo,Great buy,5.0,"The Bluetooth range is impressive. Great product, exactly what I needed.",2022-02-21,1,PROF54837,Color: Black,72,Sony SRS-XB100,11,1.0
R0004680,B0DYB6KMJH,Dwfcfew,Not impressed,5.0,Very easy to set up and connect. The Bluetooth range is impressive.,2022-08-26,1,PROF49515,Color: White,67,Sony SRS-XB100,12,1.0
R0004681,B0DYB6KMJH,Jgrguuc,Not impressed,3.0,It is okay for the price.,2024-03-25,1,PROF97072,Not Specified,25,Sony SRS-XB100,6,0.5
R0004682,B0DYB6KMJH,Kaxfmqj,Great buy,3.0,It is okay for the price.,2022-11-24,1,PROF19122,Color: Black,25,Sony SRS-XB100,6,0.5
R0004683,B0DYB6KMJH,Ncvrevw,Not impressed,5.0,"Battery life is fantastic, lasts all day. Excellent build quality for the price.",2024-04-01,1,PROF32360,Color: Black,80,Sony SRS-XB100,13,1.0
R0004684,B0DYB6KMJH,Cvlpnli,Not impressed,3.0,"Average sound quality, nothing to write home about.",2022-11-03,0,PROF11499,Size: Standard,51,Sony SRS-XB100,8,0.5
R0004685,B0DYB6KMJH,Vxblmpm,Great buy,5.0,Excellent build quality for the price. Sound is crystal clear and the bass is excellent.,2023-07-14,1,PROF36111,Not Specified,88,Sony SRS-XB100,15,1.0
R0004686,B0DYB6KMJH,Aihazta,Decent product,4.0,Waterproof feature is a big plus. Love the design and portability.,2024-01-15,1,PROF52101,Not Specified,66,Sony SRS-XB100,11,0.75
R0004687,B0DYB6KMJH,Wuwgbct,Worth it,2.0,Very disappointed with the build quality. The button layout is confusing.,2023-05-31,0,PROF77554,Color: White,73,Sony SRS-XB100,11,0.25
R0004688,B0DYB6KMJH,Yrrgbpk,Worth it,1.0,The button layout is confusing. Stopped working after a few months.,2022-01-15,0,PROF80938,Color: Red,67,Sony SRS-XB100,11,0.0
R0004689,B0DYB6KMJH,Idsudzl,Worth it,4.0,"Battery life is fantastic, lasts all day. Waterproof feature is a big plus.",2023-07-31,0,PROF83736,Not Specified,75,Sony SRS-XB100,13,0.75
R0004690,B0DYB6KMJH,Ihokbru,Decent product,5.0,"Great product, exactly what I needed. Excellent build quality for the price.",2023-05-22,1,PROF17792,Not Specified,76,Sony SRS-XB100,12,1.0
R0004691,B0DYB6KMJH,Vxeqrfy,Not impressed,4.0,I use this every day and it never disappoints. Sound is crystal clear and the bass is excellent.,2024-04-10,1,PROF28676,Not Specified,96,Sony SRS-XB100,18,0.75
R0004692,B0DYB6KMJH,Vniecgm,Not impressed,4.0,"Amazing sound quality, really impressed! Very easy to set up and connect.",2024-04-18,1,PROF39285,Color: Red,73,Sony SRS-XB100,12,0.75
R0004693,B0DYB6KMJH,Zfedkai,Worth it,4.0,Sound is crystal clear and the bass is excellent. Excellent build quality for the price.,2023-11-20,1,PROF18627,Color: Red,88,Sony SRS-XB100,15,0.75
R0004694,B0DYB6KMJH,Tpkehur,Not impressed,4.0,"Love the design and portability. Amazing sound quality, really impressed!",2023-10-21,0,PROF72250,Not Specified,73,Sony SRS-XB100,10,0.75
R0004695,B0DYB6KMJH,Jbjdxdw,Decent product,4.0,"Amazing sound quality, really impressed! Love the design and portability.",2022-04-16,1,PROF84356,Not Specified,73,Sony SRS-XB100,10,0.75
R0004696,B0DYB6KMJH,Sggolhw,Worth it,5.0,"Battery life is fantastic, lasts all day. Great product, exactly what I needed.",2024-05-01,1,PROF49416,Not Specified,79,Sony SRS-XB100,13,1.0
R0004697,B0DYB6KMJH,Klbwcnw,Great buy,4.0,"Amazing sound quality, really impressed! Waterproof feature is a big plus.",2024-05-14,1,PROF90330,Not Specified,74,Sony SRS-XB100,11,0.75
R0004698,B0DYB6KMJH,Acbwxcj,Decent product,4.0,The Bluetooth range is impressive. Waterproof feature is a big plus.,2023-04-18,0,PROF63855,Color: White,68,Sony SRS-XB100,11,0.75
R0004699,B0DYB6KMJH,Yqthuxa,Decent product,2.0,"Bluetooth connectivity drops constantly. Returned it immediately, very poor quality.",2022-11-27,0,PROF51503,Not Specified,84,Sony SRS-XB100,10,0.25
R0004700,B0DYB6KMJH,Nmyyrrw,Great buy,5.0,Very easy to set up and connect. Waterproof feature is a big plus.,2024-01-05,1,PROF29010,Not Specified,66,Sony SRS-XB100,13,1.0
R0004701,B0DYB6KMJH,Aezmfka,Worth it,3.0,Does the job but nothing special.,2022-07-11,1,PROF27177,Color: White,33,Sony SRS-XB100,6,0.5
R0004702,B0DYB6KMJH,Xgcpsin,Not impressed,2.0,Sound is tinny and lacks bass. Not worth the price at all.,2024-06-17,1,PROF63802,Color: Black,58,Sony SRS-XB100,12,0.25
R0004703,B0DYB6KMJH,Giqprfg,Worth it,5.0,"Excellent build quality for the price. Amazing sound quality, really impressed!",2023-08-06,0,PROF56626,Not Specified,79,Sony SRS-XB100,11,1.0
R0004704,B0DYB6KMJH,Blcjrsm,Worth it,5.0,I use this every day and it never disappoints. Sound is crystal clear and the bass is excellent.,2023-12-02,1,PROF57041,Color: White,96,Sony SRS-XB100,18,1.0
R0004705,B0DYB6KMJH,Yuswnez,Not impressed,4.0,The Bluetooth range is impressive. Sound is crystal clear and the bass is excellent.,2023-06-21,1,PROF30662,Not Specified,84,Sony SRS-XB100,14,0.75
R0004706,B0DYB6KMJH,Hthmjit,Worth it,4.0,Excellent build quality for the price. Love the design and portability.,2023-06-17,1,PROF89826,Color: White,71,Sony SRS-XB100,11,0.75
R0004707,B0DYB6KMJH,Obnqpbx,Not impressed,5.0,"Waterproof feature is a big plus. Great product, exactly what I needed.",2023-04-25,0,PROF20501,Size: Standard,71,Sony SRS-XB100,12,1.0
R0004708,B0DYB6KMJH,Nvmydpk,Not impressed,3.0,Works as described.,2023-10-11,1,PROF26106,Not Specified,19,Sony SRS-XB100,3,0.5
R0004709,B0DYB6KMJH,Mthsiij,Not impressed,5.0,"Sound is crystal clear and the bass is excellent. Great product, exactly what I needed.",2022-08-08,1,PROF48403,Color: Red,87,Sony SRS-XB100,15,1.0
R0004710,B0DYB6KMJH,Yudzuyq,Decent product,5.0,"The Bluetooth range is impressive. Great product, exactly what I needed.",2023-05-30,1,PROF51531,Size: Standard,72,Sony SRS-XB100,11,1.0
R0004711,B0DYB6KMJH,Kalsywy,Great buy,4.0,I use this every day and it never disappoints. Love the design and portability.,2022-04-21,1,PROF58709,Color: Red,79,Sony SRS-XB100,14,0.75
R0004712,B0DYB6KMJH,Zgliube,Worth it,4.0,Sound is crystal clear and the bass is excellent. I use this every day and it never disappoints.,2023-06-25,1,PROF23000,Not Specified,96,Sony SRS-XB100,18,0.75
R0004713,B0DYB6KMJH,Gepkflx,Decent product,3.0,Does the job but nothing special.,2022-02-04,0,PROF38611,Color: Black,33,Sony SRS-XB100,6,0.5
R0004714,B0DYB6KMJH,Edlyljg,Great buy,5.0,"Waterproof feature is a big plus. Great product, exactly what I needed.",2023-12-16,1,PROF48794,Color: Black,71,Sony SRS-XB100,12,1.0
R0004715,B0DYB6KMJH,Onzytem,Decent product,4.0,Sound is crystal clear and the bass is excellent. Sound is crystal clear and the bass is excellent.,2022-07-24,1,PROF25371,Color: Black,99,Sony SRS-XB100,18,0.75
R0004716,B0DYB6KMJH,Niyduyg,Great buy,4.0,"The Bluetooth range is impressive. Great product, exactly what I needed.",2024-01-18,1,PROF34843,Not Specified,72,Sony SRS-XB100,11,0.75
R0004717,B0DYB6KMJH,Wipleyg,Decent product,5.0,"Great product, exactly what I needed. I use this every day and it never disappoints.",2023-02-04,1,PROF62796,Color: Black,84,Sony SRS-XB100,15,1.0
R0004718,B0DYB6KMJH,Rjovvds,Great buy,5.0,"Great product, exactly what I needed. I use this every day and it never disappoints.",2023-11-05,0,PROF39425,Size: Standard,84,Sony SRS-XB100,15,1.0
R0004719,B0DYB6KMJH,Bncccaa,Not impressed,4.0,"Waterproof feature is a big plus. Great product, exactly what I needed.",2023-05-24,1,PROF49223,Color: White,71,Sony SRS-XB100,12,0.75
R0004720,B0DYB6KMJH,Drsdmgw,Great buy,5.0,"The Bluetooth range is impressive. Amazing sound quality, really impressed!",2022-02-27,1,PROF26335,Not Specified,75,Sony SRS-XB100,10,1.0
R0004721,B0DYB6KMJH,Nbbxmpr,Decent product,4.0,Excellent build quality for the price. Sound is crystal clear and the bass is excellent.,2023-05-17,1,PROF60427,Color: Black,88,Sony SRS-XB100,15,0.75
R0004722,B0DYB6KMJH,Iortnqu,Worth it,1.0,Stopped working after a few months. Battery drains way too fast.,2022-09-30,1,PROF17633,Color: Red,64,Sony SRS-XB100,11,0.0
R0004723,B0DYB6KMJH,Tnhjnoz,Worth it,3.0,"Average sound quality, nothing to write home about.",2022-04-20,1,PROF33266,Not Specified,51,Sony SRS-XB100,8,0.5
R0004724,B0DYB6KMJH,Zygcjih,Worth it,4.0,I use this every day and it never disappoints. Excellent build quality for the price.,2024-04-29,0,PROF20308,Color: White,85,Sony SRS-XB100,15,0.75
R0004725,B0DYB6KMJH,Ockjwkh,Decent product,3.0,Does the job but nothing special.,2023-06-24,1,PROF73547,Not Specified,33,Sony SRS-XB100,6,0.5
R0004726,B0DYB6KMJH,Qjztols,Decent product,1.0,Sound is tinny and lacks bass. Stopped working after a few months.,2024-04-16,1,PROF57128,Color: White,66,Sony SRS-XB100,12,0.0
R0004727,B0DYB6KMJH,Nmxijuk,Worth it,5.0,Waterproof feature is a big plus. Sound is crystal clear and the bass is excellent.,2024-05-23,1,PROF25389,Color: Red,83,Sony SRS-XB100,15,1.0
R0004728,B0DYB6KMJH,Qaozsme,Decent product,5.0,The Bluetooth range is impressive. Sound is crystal clear and the bass is excellent.,2023-10-10,0,PROF32335,Not Specified,84,Sony SRS-XB100,14,1.0
R0004729,B0DYB6KMJH,Mlexeak,Worth it,5.0,"Great product, exactly what I needed. Excellent build quality for the price.",2023-10-23,1,PROF30376,Not Specified,76,Sony SRS-XB100,12,1.0
R0004730,B0DYB6KMJH,Uuzuawf,Worth it,3.0,Works as described.,2023-01-03,1,PROF77710,Color: White,19,Sony SRS-XB100,3,0.5
R0004731,B0DYB6KMJH,Gozribh,Great buy,2.0,"Not worth the price at all. Returned it immediately, very poor quality.",2023-02-07,1,PROF52378,Color: Red,71,Sony SRS-XB100,12,0.25
R0004732,B0DYB6KMJH,Ptbrmit,Decent product,1.0,Battery drains way too fast. Sound is tinny and lacks bass.,2022-01-07,1,PROF27971,Color: White,59,Sony SRS-XB100,11,0.0
R0004733,B0DYB6KMJH,Jypfuic,Decent product,5.0,Very easy to set up and connect. The Bluetooth range is impressive.,2023-07-15,1,PROF87371,Color: White,67,Sony SRS-XB100,12,1.0
R0004734,B0DYB6KMJH,Thlzmye,Worth it,5.0,"Waterproof feature is a big plus. Battery life is fantastic, lasts all day.",2024-06-12,1,PROF19640,Not Specified,75,Sony SRS-XB100,13,1.0
R0004735,B0DYB6KMJH,Yruxbmo,Not impressed,4.0,"Battery life is fantastic, lasts all day. Amazing sound quality, really impressed!",2022-08-30,1,PROF68985,Color: Black,82,Sony SRS-XB100,12,0.75
R0004736,B0DYB6KMJH,Jxkxqsz,Great buy,2.0,"Returned it immediately, very poor quality. Very disappointed with the build quality.",2023-06-14,1,PROF95809,Not Specified,85,Sony SRS-XB100,12,0.25
R0004737,B0DYB6KMJH,Oqdtxqc,Decent product,4.0,Waterproof feature is a big plus. Very easy to set up and connect.,2023-01-09,1,PROF34675,Not Specified,66,Sony SRS-XB100,13,0.75
R0004738,B0DYB6KMJH,Xmondzx,Not impressed,4.0,Love the design and portability. The Bluetooth range is impressive.,2022-04-14,0,PROF59208,Not Specified,67,Sony SRS-XB100,10,0.75
R0004739,B0DYB6KMJH,Iffbdqj,Not impressed,4.0,"Waterproof feature is a big plus. Amazing sound quality, really impressed!",2024-01-26,1,PROF18232,Size: Standard,74,Sony SRS-XB100,11,0.75
R0004740,B0DYB6KMJH,Losoise,Worth it,5.0,"Battery life is fantastic, lasts all day. Love the design and portability.",2024-03-12,1,PROF26292,Not Specified,74,Sony SRS-XB100,12,1.0
R0004741,B0DYB6KMJH,Vhhmvnr,Not impressed,5.0,Sound is crystal clear and the bass is excellent. Very easy to set up and connect.,2022-01-28,1,PROF46586,Color: White,82,Sony SRS-XB100,16,1.0
R0004742,B0DYB6KMJH,Mlgqxul,Decent product,2.0,Battery drains way too fast. Stopped working after a few months.,2023-01-27,1,PROF51035,Color: Red,64,Sony SRS-XB100,11,0.25
R0004743,B0DYB6KMJH,Nnoioae,Not impressed,1.0,"Returned it immediately, very poor quality. Bluetooth connectivity drops constantly.",2023-09-20,1,PROF61135,Not Specified,84,Sony SRS-XB100,10,0.0
R0004744,B0DYB6KMJH,Sxjxikr,Worth it,5.0,Very easy to set up and connect. Love the design and portability.,2022-09-28,1,PROF49391,Color: White,65,Sony SRS-XB100,12,1.0
R0004745,B0DYB6KMJH,Drhxqmg,Not impressed,3.0,It is okay for the price.,2023-02-06,1,PROF72594,Not Specified,25,Sony SRS-XB100,6,0.5
R0004746,B0DYB6KMJH,Bqcqjuf,Not impressed,1.0,"Returned it immediately, very poor quality. Bluetooth connectivity drops constantly.",2023-02-05,1,PROF38536,Color: Black,84,Sony SRS-XB100,10,0.0
R0004747,B0DYB6KMJH,Nuluddu,Great buy,3.0,Works as described.,2023-06-15,1,PROF33539,Color: Red,19,Sony SRS-XB100,3,0.5
R0004748,B0DYB6KMJH,Qwpcnnj,Not impressed,1.0,Not worth the price at all. Battery drains way too fast.,2024-03-03,1,PROF89984,Color: Black,56,Sony SRS-XB100,11,0.0
R0004749,B0DYB6KMJH,Mogtfta,Not impressed,4.0,"Excellent build quality for the price. Amazing sound quality, really impressed!",2023-05-14,1,PROF76962,Color: White,79,Sony SRS-XB100,11,0.75
R0004750,B0DYB6KMJH,Bgolzps,Worth it,5.0,"Sound is crystal clear and the bass is excellent. Amazing sound quality, really impressed!",2022-01-13,0,PROF28005,Color: White,90,Sony SRS-XB100,14,1.0
R0004751,B0DYB6KMJH,Mroirqi,Great buy,4.0,"Sound is crystal clear and the bass is excellent. Battery life is fantastic, lasts all day.",2022-08-03,1,PROF93131,Color: White,91,Sony SRS-XB100,16,0.75
R0004752,B0DYB6KMJH,Swhzgow,Decent product,4.0,Excellent build quality for the price. I use this every day and it never disappoints.,2023-08-21,1,PROF39387,Not Specified,85,Sony SRS-XB100,15,0.75
R0004753,B0DYB6KMJH,Kwgbzxc,Decent product,5.0,"Excellent build quality for the price. Amazing sound quality, really impressed!",2022-02-17,1,PROF40540,Not Specified,79,Sony SRS-XB100,11,1.0
R0004754,B0DYB6KMJH,Lonfvkd,Not impressed,4.0,Waterproof feature is a big plus. Very easy to set up and connect.,2023-09-05,0,PROF96395,Size: Standard,66,Sony SRS-XB100,13,0.75
R0004755,B0DYB6KMJH,Zhvqgix,Decent product,5.0,I use this every day and it never disappoints. Very easy to set up and connect.,2022-04-11,0,PROF28447,Not Specified,79,Sony SRS-XB100,16,1.0
R0004756,B0DYB6KMJH,Vwvmxyn,Worth it,5.0,Love the design and portability. Sound is crystal clear and the bass is excellent.,2023-08-05,0,PROF82201,Not Specified,82,Sony SRS-XB100,14,1.0
R0004757,B0DYB6KMJH,Fbsstlw,Great buy,1.0,"Returned it immediately, very poor quality. Returned it immediately, very poor quality.",2024-05-04,1,PROF76350,Not Specified,87,Sony SRS-XB100,12,0.0
R0004758,B0DYB6KMJH,Zzmqftf,Decent product,5.0,"Battery life is fantastic, lasts all day. Great product, exactly what I needed.",2023-08-08,1,PROF74452,Size: Standard,79,Sony SRS-XB100,13,1.0
R0004759,B0DYB6KMJH,Fidhzcv,Great buy,4.0,"Sound is crystal clear and the bass is excellent. Amazing sound quality, really impressed!",2023-03-04,1,PROF41959,Color: White,90,Sony SRS-XB100,14,0.75
R0004760,B0DYB6KMJH,Fyzofir,Decent product,5.0,"Great product, exactly what I needed. Love the design and portability.",2024-02-02,1,PROF73917,Not Specified,70,Sony SRS-XB100,11,1.0
R0004761,B0DYB6KMJH,Ckuoisy,Worth it,4.0,"Great product, exactly what I needed. Amazing sound quality, really impressed!",2022-01-07,0,PROF19262,Size: Standard,78,Sony SRS-XB100,11,0.75
R0004762,B0DYB6KMJH,Tazstrd,Great buy,5.0,"Excellent build quality for the price. Battery life is fantastic, lasts all day.",2023-07-24,0,PROF46250,Not Specified,80,Sony SRS-XB100,13,1.0
R0004763,B0DYB6KMJH,Cqdpoca,Decent product,5.0,Love the design and portability. The Bluetooth range is impressive.,2022-09-17,1,PROF12736,Color: Black,67,Sony SRS-XB100,10,1.0
R0004764,B0DYB6KMJH,Kkhrizp,Decent product,3.0,It is okay for the price.,2023-05-22,0,PROF19697,Not Specified,25,Sony SRS-XB100,6,0.5
R0004765,B0DYB6KMJH,Ivpvggd,Worth it,4.0,"Love the design and portability. Battery life is fantastic, lasts all day.",2023-10-24,1,PROF58107,Color: White,74,Sony SRS-XB100,12,0.75
R0004766,B0DYB6KMJH,Xmzulsv,Worth it,5.0,Waterproof feature is a big plus. Excellent build quality for the price.,2023-09-01,0,PROF65130,Not Specified,72,Sony SRS-XB100,12,1.0
R0004767,B0DYB6KMJH,Xzwyamd,Worth it,5.0,Very easy to set up and connect. Sound is crystal clear and the bass is excellent.,2022-01-11,1,PROF78816,Not Specified,82,Sony SRS-XB100,16,1.0
R0004768,B0DYB6KMJH,Eyvrasx,Not impressed,2.0,Stopped working after a few months. Stopped working after a few months.,2023-10-06,1,PROF65374,Size: Standard,71,Sony SRS-XB100,12,0.25
R0004769,B0DYB6KMJH,Mmstecd,Decent product,5.0,"Very easy to set up and connect. Great product, exactly what I needed.",2022-11-29,1,PROF43882,Not Specified,70,Sony SRS-XB100,13,1.0
R0004770,B0DYB6KMJH,Abvqfog,Worth it,4.0,"Great product, exactly what I needed. Battery life is fantastic, lasts all day.",2022-02-18,1,PROF50547,Color: White,79,Sony SRS-XB100,13,0.75
R0004771,B0DYB6KMJH,Hjfpvqj,Great buy,1.0,Bluetooth connectivity drops constantly. Battery drains way too fast.,2023-07-17,1,PROF90205,Size: Standard,69,Sony SRS-XB100,9,0.0
R0004772,B0DYB6KMJH,Zvhkjic,Worth it,4.0,"Battery life is fantastic, lasts all day. Amazing sound quality, really impressed!",2022-06-05,0,PROF27971,Color: Black,82,Sony SRS-XB100,12,0.75
